1: GO: Molecular Function [Display Chart] 1239 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
5	138000	IL23-mediated signaling events	BioSystems: Pathway Interaction Database	1.809E-24	6.467E-22	5.216E-21	3.234E-21	23	37
6	200309	Rheumatoid arthritis	BioSystems: KEGG	7.035E-21	2.095E-18	1.690E-17	1.257E-17	30	93
7	M5889	Ensemble of genes encoding extracellular matrix and extracellular matrix-associated proteins	MSigDB C2: MIT	9.549E-21	2.438E-18	1.966E-17	1.706E-17	100	1028
8	812256	TNF signaling pathway	BioSystems: KEGG	1.376E-19	3.073E-17	2.478E-16	2.458E-16	31	110
9	137922	IL12-mediated signaling events	BioSystems: Pathway Interaction Database	4.426E-19	8.788E-17	7.088E-16	7.909E-16	24	62
10	144181	Leishmaniasis	BioSystems: KEGG	5.556E-19	9.929E-17	8.008E-16	9.929E-16	26	76
11	920963	Allograft Rejection	BioSystems: WikiPathways	6.072E-18	9.865E-16	7.957E-15	1.085E-14	19	38
12	634527	NF-kappa B signaling pathway	BioSystems: KEGG	7.585E-18	1.130E-15	9.111E-15	1.355E-14	27	91
13	P00036	Interleukin signaling pathway	PantherDB	1.038E-17	1.427E-15	1.151E-14	1.855E-14	27	92
14	169642	Toxoplasmosis	BioSystems: KEGG	3.625E-17	4.627E-15	3.732E-14	6.478E-14	30	122
15	83077	Jak-STAT signaling pathway	BioSystems: KEGG	1.195E-16	1.423E-14	1.148E-13	2.135E-13	33	156
16	99051	Chemokine signaling pathway	BioSystems: KEGG	1.635E-16	1.826E-14	1.473E-13	2.922E-13	36	189
17	83123	Allograft rejection	BioSystems: KEGG	8.682E-16	9.127E-14	7.361E-13	1.552E-12	18	41
18	377873	Herpes simplex infection	BioSystems: KEGG	9.227E-16	9.160E-14	7.388E-13	1.649E-12	35	188
19	218111	Pertussis	BioSystems: KEGG	9.808E-16	9.224E-14	7.440E-13	1.753E-12	23	75
20	217173	Influenza A	BioSystems: KEGG	1.287E-15	1.150E-13	9.275E-13	2.300E-12	34	179
21	213780	Tuberculosis	BioSystems: KEGG	2.173E-15	1.849E-13	1.492E-12	3.884E-12	34	182
22	366171	Cytokine Signaling in Immune system	BioSystems: REACTOME	2.724E-15	2.213E-13	1.785E-12	4.868E-12	43	291
23	147809	Chagas disease (American trypanosomiasis)	BioSystems: KEGG	3.180E-15	2.470E-13	1.993E-12	5.682E-12	26	104
24	213306	Measles	BioSystems: KEGG	4.781E-15	3.560E-13	2.872E-12	8.544E-12	29	134
25	P00031	Inflammation mediated by chemokine and cytokine signaling pathway	PantherDB	9.796E-15	7.002E-13	5.648E-12	1.751E-11	34	191
26	M17406	Cytokine Network	MSigDB C2: BioCarta	2.677E-14	1.840E-12	1.484E-11	4.783E-11	13	21
27	137929	IL27-mediated signaling events	BioSystems: Pathway Interaction Database	3.930E-14	2.539E-12	2.048E-11	7.024E-11	14	26
28	106359	Chemokine receptors bind chemokines	BioSystems: REACTOME	3.978E-14	2.539E-12	2.048E-11	7.110E-11	19	56
29	694606	Hepatitis B	BioSystems: KEGG	5.132E-14	3.163E-12	2.551E-11	9.171E-11	29	146
30	698754	AGE/RAGE pathway	BioSystems: WikiPathways	9.808E-14	5.842E-12	4.712E-11	1.753E-10	20	66
31	193147	Osteoclast differentiation	BioSystems: KEGG	1.855E-13	1.070E-11	8.627E-11	3.316E-10	27	132
32	711361	Oncostatin M Signaling Pathway	BioSystems: WikiPathways	4.538E-13	2.534E-11	2.044E-10	8.109E-10	19	63
33	852705	MicroRNAs in cancer	BioSystems: KEGG	5.483E-13	2.969E-11	2.395E-10	9.797E-10	40	296
34	152665	Malaria	BioSystems: KEGG	5.888E-13	3.095E-11	2.496E-10	1.052E-9	17	49
35	198797	Apoptosis	BioSystems: WikiPathways	1.201E-12	6.132E-11	4.946E-10	2.146E-9	21	83
36	83124	Graft-versus-host disease	BioSystems: KEGG	1.846E-12	9.165E-11	7.392E-10	3.299E-9	16	45
37	83069	Cell adhesion molecules (CAMs)	BioSystems: KEGG	2.797E-12	1.351E-10	1.090E-9	4.998E-9	27	147
38	83076	Toll-like receptor signaling pathway	BioSystems: KEGG	3.260E-12	1.533E-10	1.237E-9	5.826E-9	23	106
39	198794	Cytokines and Inflammatory Response	BioSystems: WikiPathways	3.898E-12	1.786E-10	1.441E-9	6.966E-9	13	28
40	83095	Type I diabetes mellitus	BioSystems: KEGG	4.013E-12	1.793E-10	1.446E-9	7.172E-9	16	47
41	373901	HTLV-I infection	BioSystems: KEGG	5.805E-12	2.530E-10	2.041E-9	1.037E-8	36	263
42	M6910	Cytokines and Inflammatory Response	MSigDB C2: BioCarta	6.834E-12	2.908E-10	2.345E-9	1.221E-8	13	29
43	138014	Glucocorticoid receptor regulatory network	BioSystems: Pathway Interaction Database	8.735E-12	3.630E-10	2.928E-9	1.561E-8	20	82
44	920955	Regulation of toll-like receptor signaling pathway	BioSystems: WikiPathways	1.107E-11	4.496E-10	3.627E-9	1.978E-8	22	102
45	672452	TWEAK Signaling Pathway	BioSystems: WikiPathways	1.272E-11	5.052E-10	4.075E-9	2.273E-8	15	43
46	198855	Toll-like receptor signaling pathway	BioSystems: WikiPathways	1.361E-11	5.288E-10	4.265E-9	2.432E-8	22	103
47	672462	Prolactin Signaling Pathway	BioSystems: WikiPathways	1.417E-11	5.388E-10	4.346E-9	2.532E-8	19	75
48	198901	SIDS Susceptibility Pathways	BioSystems: WikiPathways	2.217E-11	8.254E-10	6.657E-9	3.962E-8	27	160
49	106358	Peptide ligand-binding receptors	BioSystems: REACTOME	4.416E-11	1.611E-9	1.299E-8	7.892E-8	29	189
50	585562	Epstein-Barr virus infection	BioSystems: KEGG	5.301E-11	1.888E-9	1.523E-8	9.472E-8	30	203
