1: GO: Molecular Function [Display Chart] 1114 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
26	M4047	Selective expression of chemokine receptors during T-cell polarization	MSigDB C2: BioCarta	8.402E-12	5.810E-10	4.690E-9	1.511E-8	12	29
27	138000	IL23-mediated signaling events	BioSystems: Pathway Interaction Database	1.327E-11	8.835E-10	7.132E-9	2.386E-8	13	37
28	920963	Allograft Rejection	BioSystems: WikiPathways	1.965E-11	1.262E-9	1.019E-8	3.534E-8	13	38
29	694606	Hepatitis B	BioSystems: KEGG	2.300E-11	1.408E-9	1.137E-8	4.135E-8	23	146
30	198832	Adipogenesis	BioSystems: WikiPathways	2.349E-11	1.408E-9	1.137E-8	4.224E-8	22	133
31	198901	SIDS Susceptibility Pathways	BioSystems: WikiPathways	2.436E-11	1.413E-9	1.140E-8	4.380E-8	24	160
32	99051	Chemokine signaling pathway	BioSystems: KEGG	2.608E-11	1.465E-9	1.183E-8	4.689E-8	26	189
33	812256	TNF signaling pathway	BioSystems: KEGG	3.278E-11	1.786E-9	1.442E-8	5.894E-8	20	110
34	137929	IL27-mediated signaling events	BioSystems: Pathway Interaction Database	4.763E-11	2.519E-9	2.033E-8	8.564E-8	11	26
35	83123	Allograft rejection	BioSystems: KEGG	5.918E-11	3.040E-9	2.454E-8	1.064E-7	13	41
36	695200	HIF-1 signaling pathway	BioSystems: KEGG	1.335E-10	6.668E-9	5.382E-8	2.400E-7	19	106
37	137922	IL12-mediated signaling events	BioSystems: Pathway Interaction Database	1.437E-10	6.983E-9	5.637E-8	2.584E-7	15	62
38	198780	Senescence and Autophagy	BioSystems: WikiPathways	1.582E-10	7.483E-9	6.041E-8	2.844E-7	19	107
39	106028	Hemostasis	BioSystems: REACTOME	1.818E-10	8.379E-9	6.764E-8	3.268E-7	42	493
40	755436	AhR pathway	BioSystems: WikiPathways	1.975E-10	8.876E-9	7.165E-8	3.551E-7	11	29
41	106050	Platelet degranulation	BioSystems: REACTOME	2.125E-10	9.227E-9	7.448E-8	3.821E-7	17	85
42	198784	MicroRNAs in cardiomyocyte hypertrophy	BioSystems: WikiPathways	2.207E-10	9.227E-9	7.448E-8	3.968E-7	19	109
43	167324	Amoebiasis	BioSystems: KEGG	2.207E-10	9.227E-9	7.448E-8	3.968E-7	19	109
44	138046	Syndecan-1-mediated signaling events	BioSystems: Pathway Interaction Database	2.322E-10	9.490E-9	7.660E-8	4.176E-7	9	17
45	217173	Influenza A	BioSystems: KEGG	2.691E-10	1.075E-8	8.678E-8	4.838E-7	24	179
46	672451	TSLP Signaling Pathway	BioSystems: WikiPathways	3.476E-10	1.359E-8	1.097E-7	6.250E-7	12	38
47	698754	AGE/RAGE pathway	BioSystems: WikiPathways	3.736E-10	1.414E-8	1.141E-7	6.717E-7	15	66
48	198825	Selenium Pathway	BioSystems: WikiPathways	3.774E-10	1.414E-8	1.141E-7	6.786E-7	17	88
49	83111	Prostate cancer	BioSystems: KEGG	4.546E-10	1.668E-8	1.346E-7	8.173E-7	17	89
50	106048	Response to elevated platelet cytosolic Ca2+	BioSystems: REACTOME	5.461E-10	1.964E-8	1.585E-7	9.818E-7	17	90
