1: GO: Molecular Function [Display Chart] 1170 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
6	152665	Malaria	BioSystems: KEGG	1.075E-12	2.906E-10	2.328E-9	1.819E-9	15	49
7	739007	Spinal Cord Injury	BioSystems: WikiPathways	1.203E-12	2.906E-10	2.328E-9	2.034E-9	21	112
8	198794	Cytokines and Inflammatory Response	BioSystems: WikiPathways	1.970E-12	4.164E-10	3.336E-9	3.331E-9	12	28
9	83051	Cytokine-cytokine receptor interaction	BioSystems: KEGG	2.728E-12	5.125E-10	4.105E-9	4.612E-9	31	265
10	695200	HIF-1 signaling pathway	BioSystems: KEGG	3.725E-12	6.300E-10	5.046E-9	6.300E-9	20	106
11	106573	ABC-family proteins mediated transport	BioSystems: REACTOME	4.841E-12	6.822E-10	5.465E-9	8.186E-9	13	37
12	138000	IL23-mediated signaling events	BioSystems: Pathway Interaction Database	4.841E-12	6.822E-10	5.465E-9	8.186E-9	13	37
13	167324	Amoebiasis	BioSystems: KEGG	6.411E-12	8.340E-10	6.680E-9	1.084E-8	20	109
14	375172	Salmonella infection	BioSystems: KEGG	7.269E-12	8.780E-10	7.033E-9	1.229E-8	18	86
15	144181	Leishmaniasis	BioSystems: KEGG	9.041E-12	1.019E-9	8.165E-9	1.529E-8	17	76
16	634527	NF-kappa B signaling pathway	BioSystems: KEGG	1.997E-11	2.111E-9	1.691E-8	3.378E-8	18	91
17	M17406	Cytokine Network	MSigDB C2: BioCarta	3.952E-11	3.758E-9	3.010E-8	6.683E-8	10	21
18	198780	Senescence and Autophagy	BioSystems: WikiPathways	4.000E-11	3.758E-9	3.010E-8	6.764E-8	19	107
19	169642	Toxoplasmosis	BioSystems: KEGG	5.521E-11	4.914E-9	3.936E-8	9.337E-8	20	122
20	218111	Pertussis	BioSystems: KEGG	8.077E-11	6.760E-9	5.415E-8	1.366E-7	16	75
21	M6910	Cytokines and Inflammatory Response	MSigDB C2: BioCarta	8.395E-11	6.760E-9	5.415E-8	1.420E-7	11	29
22	469200	Legionellosis	BioSystems: KEGG	9.982E-11	7.673E-9	6.146E-8	1.688E-7	14	55
23	106572	Transmembrane transport of small molecules	BioSystems: REACTOME	2.059E-10	1.514E-8	1.213E-7	3.481E-7	42	537
24	200309	Rheumatoid arthritis	BioSystems: KEGG	2.720E-10	1.916E-8	1.535E-7	4.599E-7	17	93
25	138014	Glucocorticoid receptor regulatory network	BioSystems: Pathway Interaction Database	3.337E-10	2.257E-8	1.808E-7	5.642E-7	16	82
26	M5889	Ensemble of genes encoding extracellular matrix and extracellular matrix-associated proteins	MSigDB C2: MIT	9.839E-10	6.282E-8	5.032E-7	1.664E-6	61	1028
27	198825	Selenium Pathway	BioSystems: WikiPathways	1.003E-9	6.282E-8	5.032E-7	1.696E-6	16	88
28	138045	HIF-1-alpha transcription factor network	BioSystems: Pathway Interaction Database	1.102E-9	6.657E-8	5.333E-7	1.864E-6	14	65
29	217173	Influenza A	BioSystems: KEGG	1.823E-9	1.063E-7	8.517E-7	3.083E-6	22	179
30	198832	Adipogenesis	BioSystems: WikiPathways	1.902E-9	1.072E-7	8.587E-7	3.216E-6	19	133
31	P00036	Interleukin signaling pathway	PantherDB	1.986E-9	1.083E-7	8.677E-7	3.358E-6	16	92
32	137945	amb2 Integrin signaling	BioSystems: Pathway Interaction Database	2.809E-9	1.484E-7	1.189E-6	4.750E-6	12	48
33	M2821	NFkB activation by Nontypeable Hemophilus influenzae	MSigDB C2: BioCarta	5.208E-9	2.669E-7	2.138E-6	8.806E-6	9	24
34	920955	Regulation of toll-like receptor signaling pathway	BioSystems: WikiPathways	9.412E-9	4.681E-7	3.750E-6	1.592E-5	16	102
35	198855	Toll-like receptor signaling pathway	BioSystems: WikiPathways	1.088E-8	5.126E-7	4.106E-6	1.840E-5	16	103
36	193147	Osteoclast differentiation	BioSystems: KEGG	1.091E-8	5.126E-7	4.106E-6	1.845E-5	18	132
37	137929	IL27-mediated signaling events	BioSystems: Pathway Interaction Database	1.188E-8	5.428E-7	4.349E-6	2.009E-5	9	26
38	213306	Measles	BioSystems: KEGG	1.390E-8	6.186E-7	4.955E-6	2.351E-5	18	134
39	83076	Toll-like receptor signaling pathway	BioSystems: KEGG	1.663E-8	7.212E-7	5.778E-6	2.813E-5	16	106
40	M5883	Genes encoding secreted soluble factors	MSigDB C2: MIT	3.228E-8	1.365E-6	1.093E-5	5.459E-5	29	344
41	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	4.192E-8	1.729E-6	1.385E-5	7.089E-5	21	194
42	M9177	Dendritic cells in regulating TH1 and TH2 Development	MSigDB C2: BioCarta	5.076E-8	2.044E-6	1.637E-5	8.584E-5	8	22
43	137922	IL12-mediated signaling events	BioSystems: Pathway Interaction Database	6.254E-8	2.460E-6	1.970E-5	1.058E-4	12	62
44	M6778	IL-10 Anti-inflammatory Signaling Pathway	MSigDB C2: BioCarta	1.314E-7	5.049E-6	4.045E-5	2.222E-4	7	17
45	PW:0000234	innate immune response	Pathway Ontology	1.351E-7	5.078E-6	4.068E-5	2.285E-4	6	11
46	138053	TNF receptor signaling pathway	BioSystems: Pathway Interaction Database	1.621E-7	5.954E-6	4.770E-5	2.740E-4	10	44
47	194384	African trypanosomiasis	BioSystems: KEGG	1.655E-7	5.954E-6	4.770E-5	2.798E-4	9	34
48	153910	Phagosome	BioSystems: KEGG	1.837E-7	6.473E-6	5.185E-5	3.107E-4	18	158
49	812256	TNF signaling pathway	BioSystems: KEGG	1.877E-7	6.478E-6	5.189E-5	3.174E-4	15	110
50	198887	Nuclear receptors in lipid metabolism and toxicity	BioSystems: WikiPathways	2.176E-7	7.361E-6	5.896E-5	3.680E-4	9	35
