1: GO: Molecular Function [Display Chart] 1603 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
8	106357	Class A/1 (Rhodopsin-like receptors)	BioSystems: REACTOME	8.388E-25	2.339E-22	1.939E-21	1.871E-21	76	316
9	M5889	Ensemble of genes encoding extracellular matrix and extracellular matrix-associated proteins	MSigDB C2: MIT	1.101E-24	2.728E-22	2.261E-21	2.455E-21	153	1028
10	M6910	Cytokines and Inflammatory Response	MSigDB C2: BioCarta	1.455E-24	3.246E-22	2.690E-21	3.246E-21	24	29
11	739007	Spinal Cord Injury	BioSystems: WikiPathways	4.468E-24	9.062E-22	7.510E-21	9.968E-21	44	112
12	200309	Rheumatoid arthritis	BioSystems: KEGG	9.047E-24	1.682E-21	1.394E-20	2.018E-20	40	93
13	M17406	Cytokine Network	MSigDB C2: BioCarta	2.175E-23	3.733E-21	3.094E-20	4.853E-20	20	21
14	169642	Toxoplasmosis	BioSystems: KEGG	2.969E-23	4.446E-21	3.685E-20	6.623E-20	45	122
15	137933	IL4-mediated signaling events	BioSystems: Pathway Interaction Database	2.989E-23	4.446E-21	3.685E-20	6.669E-20	33	63
16	137929	IL27-mediated signaling events	BioSystems: Pathway Interaction Database	5.022E-23	7.002E-21	5.803E-20	1.120E-19	22	26
17	147809	Chagas disease (American trypanosomiasis)	BioSystems: KEGG	1.399E-22	1.836E-20	1.522E-19	3.121E-19	41	104
18	218111	Pertussis	BioSystems: KEGG	2.084E-22	2.583E-20	2.141E-19	4.650E-19	35	75
19	83076	Toll-like receptor signaling pathway	BioSystems: KEGG	3.311E-22	3.888E-20	3.222E-19	7.387E-19	41	106
20	P00036	Interleukin signaling pathway	PantherDB	7.091E-22	7.910E-20	6.556E-19	1.582E-18	38	92
21	138000	IL23-mediated signaling events	BioSystems: Pathway Interaction Database	9.169E-22	9.741E-20	8.073E-19	2.046E-18	25	37
22	137922	IL12-mediated signaling events	BioSystems: Pathway Interaction Database	4.011E-21	4.068E-19	3.371E-18	8.949E-18	31	62
23	161020	GPCR ligand binding	BioSystems: REACTOME	4.472E-21	4.338E-19	3.595E-18	9.977E-18	86	445
24	920955	Regulation of toll-like receptor signaling pathway	BioSystems: WikiPathways	5.756E-21	5.351E-19	4.434E-18	1.284E-17	39	102
25	198855	Toll-like receptor signaling pathway	BioSystems: WikiPathways	8.712E-21	7.775E-19	6.444E-18	1.944E-17	39	103
26	83105	Pathways in cancer	BioSystems: KEGG	7.963E-20	6.833E-18	5.663E-17	1.777E-16	70	327
27	694606	Hepatitis B	BioSystems: KEGG	1.254E-19	1.036E-17	8.585E-17	2.797E-16	45	146
28	M4047	Selective expression of chemokine receptors during T-cell polarization	MSigDB C2: BioCarta	1.807E-19	1.440E-17	1.193E-16	4.032E-16	21	29
29	698754	AGE/RAGE pathway	BioSystems: WikiPathways	5.667E-19	4.360E-17	3.613E-16	1.264E-15	30	66
30	213306	Measles	BioSystems: KEGG	1.058E-18	7.870E-17	6.522E-16	2.361E-15	42	134
31	99051	Chemokine signaling pathway	BioSystems: KEGG	1.677E-18	1.207E-16	1.000E-15	3.741E-15	50	189
32	P00031	Inflammation mediated by chemokine and cytokine signaling pathway	PantherDB	2.729E-18	1.902E-16	1.577E-15	6.087E-15	50	191
33	128760	Intestinal immune network for IgA production	BioSystems: KEGG	3.422E-18	2.314E-16	1.918E-15	7.635E-15	26	51
34	217173	Influenza A	BioSystems: KEGG	4.547E-18	2.984E-16	2.473E-15	1.014E-14	48	179
35	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	5.585E-18	3.560E-16	2.950E-15	1.246E-14	50	194
36	160140	Signaling by Interleukins	BioSystems: REACTOME	9.034E-18	5.451E-16	4.518E-15	2.015E-14	38	116
37	812256	TNF signaling pathway	BioSystems: KEGG	9.041E-18	5.451E-16	4.518E-15	2.017E-14	37	110
38	152665	Malaria	BioSystems: KEGG	1.495E-17	8.778E-16	7.275E-15	3.335E-14	25	49
39	83120	Asthma	BioSystems: KEGG	2.874E-17	1.644E-15	1.363E-14	6.413E-14	21	34
40	198770	IL-5 Signaling Pathway	BioSystems: WikiPathways	3.085E-17	1.720E-15	1.426E-14	6.882E-14	29	69
41	920963	Allograft Rejection	BioSystems: WikiPathways	3.574E-17	1.945E-15	1.612E-14	7.973E-14	22	38
42	634527	NF-kappa B signaling pathway	BioSystems: KEGG	4.110E-17	2.183E-15	1.810E-14	9.170E-14	33	91
43	106358	Peptide ligand-binding receptors	BioSystems: REACTOME	5.025E-17	2.607E-15	2.161E-14	1.121E-13	48	189
44	366171	Cytokine Signaling in Immune system	BioSystems: REACTOME	6.325E-17	3.207E-15	2.658E-14	1.411E-13	61	291
45	83095	Type I diabetes mellitus	BioSystems: KEGG	6.528E-17	3.237E-15	2.682E-14	1.456E-13	24	47
46	106359	Chemokine receptors bind chemokines	BioSystems: REACTOME	6.744E-17	3.271E-15	2.711E-14	1.505E-13	26	56
47	83078	Hematopoietic cell lineage	BioSystems: KEGG	1.130E-16	5.366E-15	4.447E-14	2.522E-13	32	88
48	692234	PI3K-Akt signaling pathway	BioSystems: KEGG	1.276E-16	5.932E-15	4.916E-14	2.847E-13	67	346
49	106028	Hemostasis	BioSystems: REACTOME	1.566E-16	7.129E-15	5.908E-14	3.493E-13	83	493
50	83123	Allograft rejection	BioSystems: KEGG	3.270E-16	1.459E-14	1.209E-13	7.295E-13	22	41
