1: GO: Molecular Function [Display Chart] 889 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
26	83111	Prostate cancer	BioSystems: KEGG	2.775E-7	1.684E-5	1.337E-4	4.378E-4	10	89
27	M3873	Apoptotic Signaling in Response to DNA Damage	MSigDB C2: BioCarta	3.230E-7	1.836E-5	1.458E-4	5.097E-4	6	22
28	672450	Integrated Cancer pathway	BioSystems: WikiPathways	3.258E-7	1.836E-5	1.458E-4	5.141E-4	7	35
29	83048	MAPK signaling pathway	BioSystems: KEGG	3.503E-7	1.906E-5	1.514E-4	5.528E-4	16	259
30	106459	NGF signalling via TRKA from the plasma membrane	BioSystems: REACTOME	4.675E-7	2.459E-5	1.953E-4	7.378E-4	14	201
31	161035	Post NMDA receptor activation events	BioSystems: REACTOME	4.878E-7	2.483E-5	1.972E-4	7.697E-4	7	37
32	198782	EGFR1 Signaling Pathway	BioSystems: WikiPathways	6.706E-7	3.307E-5	2.626E-4	1.058E-3	13	177
33	585563	Alcoholism	BioSystems: KEGG	8.125E-7	3.885E-5	3.085E-4	1.282E-3	13	180
34	P00006	Apoptosis signaling pathway	PantherDB	1.002E-6	4.592E-5	3.647E-4	1.582E-3	10	102
35	161033	Activation of NMDA receptor upon glutamate binding and postsynaptic events	BioSystems: REACTOME	1.019E-6	4.592E-5	3.647E-4	1.607E-3	7	41
36	M13158	The IGF-1 Receptor and Longevity	MSigDB C2: BioCarta	1.077E-6	4.681E-5	3.718E-4	1.700E-3	5	15
37	138057	ErbB1 downstream signaling	BioSystems: Pathway Interaction Database	1.098E-6	4.681E-5	3.718E-4	1.732E-3	10	103
38	137957	LKB1 signaling events	BioSystems: Pathway Interaction Database	1.209E-6	5.020E-5	3.986E-4	1.907E-3	7	42
39	530734	Signaling by ERBB2	BioSystems: REACTOME	1.378E-6	5.574E-5	4.427E-4	2.174E-3	12	159
40	672455	FSH signaling pathway	BioSystems: WikiPathways	1.526E-6	6.022E-5	4.782E-4	2.409E-3	6	28
41	83105	Pathways in cancer	BioSystems: KEGG	1.658E-6	6.382E-5	5.068E-4	2.617E-3	17	327
42	198845	Insulin Signaling	BioSystems: WikiPathways	1.792E-6	6.675E-5	5.301E-4	2.828E-3	12	163
43	755440	Prostate Cancer	BioSystems: WikiPathways	1.853E-6	6.675E-5	5.301E-4	2.924E-3	10	109
44	P00032	Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade	PantherDB	1.904E-6	6.675E-5	5.301E-4	3.004E-3	6	29
45	161036	CREB phosphorylation through the activation of Ras	BioSystems: REACTOME	1.904E-6	6.675E-5	5.301E-4	3.004E-3	6	29
46	373901	HTLV-I infection	BioSystems: KEGG	2.268E-6	7.782E-5	6.180E-4	3.580E-3	15	263
47	137987	Regulation of Telomerase	BioSystems: Pathway Interaction Database	2.521E-6	8.463E-5	6.721E-4	3.978E-3	8	66
48	83085	Long-term potentiation	BioSystems: KEGG	2.830E-6	9.115E-5	7.239E-4	4.466E-3	8	67
49	198788	DNA damage response	BioSystems: WikiPathways	2.830E-6	9.115E-5	7.239E-4	4.466E-3	8	67
50	106534	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	BioSystems: REACTOME	3.430E-6	1.061E-4	8.429E-4	5.413E-3	11	144
