1: GO: Molecular Function [Display Chart] 1011 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
3	530741	Signaling by ERBB4	BioSystems: REACTOME	5.157E-20	2.852E-17	2.279E-16	8.556E-17	30	149
4	198832	Adipogenesis	BioSystems: WikiPathways	2.718E-19	1.127E-16	9.008E-16	4.509E-16	28	133
5	782000	Proteoglycans in cancer	BioSystems: KEGG	2.011E-18	5.922E-16	4.733E-15	3.336E-15	34	225
6	198848	Nuclear Receptors	BioSystems: WikiPathways	2.142E-18	5.922E-16	4.733E-15	3.553E-15	17	38
7	83111	Prostate cancer	BioSystems: KEGG	3.601E-18	7.905E-16	6.317E-15	5.974E-15	23	89
8	477114	Signal Transduction	BioSystems: REACTOME	4.105E-18	7.905E-16	6.317E-15	6.809E-15	103	1913
9	692234	PI3K-Akt signaling pathway	BioSystems: KEGG	4.288E-18	7.905E-16	6.317E-15	7.114E-15	41	346
10	105979	Nuclear Receptor transcription pathway	BioSystems: REACTOME	5.307E-17	8.805E-15	7.036E-14	8.805E-14	18	52
11	106328	Regulation of beta-cell development	BioSystems: REACTOME	1.688E-16	2.546E-14	2.034E-13	2.800E-13	15	33
12	695200	HIF-1 signaling pathway	BioSystems: KEGG	2.423E-16	3.350E-14	2.677E-13	4.020E-13	23	106
13	83114	Melanoma	BioSystems: KEGG	1.617E-15	2.064E-13	1.650E-12	2.683E-12	19	71
14	198901	SIDS Susceptibility Pathways	BioSystems: WikiPathways	4.313E-15	5.111E-13	4.084E-12	7.155E-12	26	160
15	198812	Endochondral Ossification	BioSystems: WikiPathways	6.355E-15	7.029E-13	5.617E-12	1.054E-11	18	66
16	477120	Signaling by SCF-KIT	BioSystems: REACTOME	1.066E-14	1.106E-12	8.835E-12	1.769E-11	24	138
17	672458	Signaling Pathways in Glioblastoma	BioSystems: WikiPathways	1.792E-14	1.749E-12	1.397E-11	2.973E-11	19	80
18	477129	Developmental Biology	BioSystems: REACTOME	2.064E-14	1.902E-12	1.520E-11	3.423E-11	40	419
19	198780	Senescence and Autophagy	BioSystems: WikiPathways	4.300E-14	3.656E-12	2.921E-11	7.135E-11	21	107
20	83116	Chronic myeloid leukemia	BioSystems: KEGG	4.407E-14	3.656E-12	2.921E-11	7.311E-11	18	73
21	106424	IRS-related events	BioSystems: REACTOME	5.924E-14	4.680E-12	3.740E-11	9.827E-11	19	85
22	83115	Bladder cancer	BioSystems: KEGG	6.254E-14	4.716E-12	3.769E-11	1.038E-10	14	38
23	198844	ErbB signaling pathway	BioSystems: WikiPathways	6.894E-14	4.973E-12	3.974E-11	1.144E-10	16	55
24	730348	IRS-related events triggered by IGF1R	BioSystems: REACTOME	7.446E-14	5.147E-12	4.113E-11	1.235E-10	19	86
25	83096	Maturity onset diabetes of the young	BioSystems: KEGG	8.497E-14	5.639E-12	4.506E-11	1.410E-10	12	25
26	685535	Constitutive PI3K/AKT Signaling in Cancer	BioSystems: REACTOME	9.329E-14	5.953E-12	4.757E-11	1.548E-10	19	87
27	198864	IL-6 Signaling Pathway	BioSystems: WikiPathways	9.916E-14	6.093E-12	4.869E-11	1.645E-10	20	99
28	219801	Integrated Breast Cancer Pathway	BioSystems: WikiPathways	1.343E-13	7.958E-12	6.359E-11	2.228E-10	24	154
29	730346	IGF1R signaling cascade	BioSystems: REACTOME	1.451E-13	8.023E-12	6.411E-11	2.407E-10	19	89
30	730345	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	BioSystems: REACTOME	1.451E-13	8.023E-12	6.411E-11	2.407E-10	19	89
31	106420	Insulin receptor signalling cascade	BioSystems: REACTOME	1.801E-13	9.077E-12	7.254E-11	2.988E-10	19	90
32	106385	Downstream signal transduction	BioSystems: REACTOME	1.802E-13	9.077E-12	7.254E-11	2.989E-10	24	156
33	106474	PI3K/AKT activation	BioSystems: REACTOME	1.806E-13	9.077E-12	7.254E-11	2.995E-10	20	102
34	198827	DNA damage response (only ATM dependent)	BioSystems: WikiPathways	2.229E-13	1.088E-11	8.692E-11	3.698E-10	19	91
35	160957	Downstream signaling of activated FGFR	BioSystems: REACTOME	2.593E-13	1.229E-11	9.822E-11	4.302E-10	23	144
36	106332	Regulation of gene expression in beta cells	BioSystems: REACTOME	2.733E-13	1.259E-11	1.006E-10	4.534E-10	11	21
37	106384	Signaling by PDGF	BioSystems: REACTOME	5.291E-13	2.372E-11	1.896E-10	8.777E-10	25	179
38	83106	Colorectal cancer	BioSystems: KEGG	5.471E-13	2.388E-11	1.909E-10	9.076E-10	16	62
39	530743	PI3K events in ERBB4 signaling	BioSystems: REACTOME	1.114E-12	4.296E-11	3.433E-10	1.847E-9	19	99
40	160961	PI-3K cascade	BioSystems: REACTOME	1.114E-12	4.296E-11	3.433E-10	1.847E-9	19	99
41	366239	PIP3 activates AKT signaling	BioSystems: REACTOME	1.114E-12	4.296E-11	3.433E-10	1.847E-9	19	99
42	685534	PI3K/AKT Signaling in Cancer	BioSystems: REACTOME	1.114E-12	4.296E-11	3.433E-10	1.847E-9	19	99
43	530737	PI3K events in ERBB2 signaling	BioSystems: REACTOME	1.114E-12	4.296E-11	3.433E-10	1.847E-9	19	99
44	138045	HIF-1-alpha transcription factor network	BioSystems: Pathway Interaction Database	1.218E-12	4.592E-11	3.670E-10	2.021E-9	16	65
45	83108	Pancreatic cancer	BioSystems: KEGG	1.574E-12	5.804E-11	4.639E-10	2.612E-9	16	66
46	137989	FGF signaling pathway	BioSystems: Pathway Interaction Database	1.830E-12	6.478E-11	5.177E-10	3.036E-9	14	47
47	645274	Signaling by FGFR in disease	BioSystems: REACTOME	1.835E-12	6.478E-11	5.177E-10	3.045E-9	24	173
48	106343	Signaling by FGFR	BioSystems: REACTOME	1.946E-12	6.725E-11	5.374E-10	3.228E-9	23	158
49	852705	MicroRNAs in cancer	BioSystems: KEGG	2.047E-12	6.929E-11	5.537E-10	3.395E-9	31	296
50	530734	Signaling by ERBB2	BioSystems: REACTOME	2.228E-12	7.247E-11	5.791E-10	3.696E-9	23	159
