1: GO: Molecular Function [Display Chart] 762 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
6	790011	Ovarian steroidogenesis	BioSystems: KEGG	6.601E-15	1.615E-12	1.271E-11	9.690E-12	13	51
7	MAP00140 C21 Steroid hormone metabolism	MAP00140 C21 Steroid hormone metabolism	GenMAPP	7.969E-15	1.671E-12	1.315E-11	1.170E-11	8	10
8	695200	HIF-1 signaling pathway	BioSystems: KEGG	3.019E-14	5.540E-12	4.359E-11	4.432E-11	16	106
9	83111	Prostate cancer	BioSystems: KEGG	3.706E-14	6.045E-12	4.757E-11	5.440E-11	15	89
10	920957	Corticotropin-releasing hormone	BioSystems: WikiPathways	4.407E-14	6.469E-12	5.090E-11	6.469E-11	15	90
11	106152	Glucocorticoid biosynthesis	BioSystems: REACTOME	1.368E-13	1.674E-11	1.317E-10	2.009E-10	7	8
12	198902	Glucocorticoid & Mineralcorticoid Metabolism	BioSystems: WikiPathways	1.368E-13	1.674E-11	1.317E-10	2.009E-10	7	8
13	692234	PI3K-Akt signaling pathway	BioSystems: KEGG	3.963E-13	4.475E-11	3.521E-10	5.817E-10	24	346
14	198848	Nuclear Receptors	BioSystems: WikiPathways	6.993E-12	7.333E-10	5.770E-9	1.027E-8	10	38
15	83109	Endometrial cancer	BioSystems: KEGG	8.060E-12	7.888E-10	6.207E-9	1.183E-8	11	52
16	477114	Signal Transduction	BioSystems: REACTOME	1.261E-11	1.157E-9	9.102E-9	1.851E-8	53	1913
17	868086	Rap1 signaling pathway	BioSystems: KEGG	1.781E-11	1.538E-9	1.211E-8	2.615E-8	18	213
18	82940	Steroid hormone biosynthesis	BioSystems: KEGG	2.350E-11	1.917E-9	1.508E-8	3.450E-8	11	57
19	83067	Focal adhesion	BioSystems: KEGG	9.922E-11	7.666E-9	6.033E-8	1.457E-7	17	206
20	105701	Endogenous sterols	BioSystems: REACTOME	1.818E-10	1.335E-8	1.050E-7	2.669E-7	7	16
21	105979	Nuclear Receptor transcription pathway	BioSystems: REACTOME	2.055E-10	1.436E-8	1.130E-7	3.016E-7	10	52
22	198901	SIDS Susceptibility Pathways	BioSystems: WikiPathways	2.263E-10	1.510E-8	1.188E-7	3.322E-7	15	160
23	83114	Melanoma	BioSystems: KEGG	2.863E-10	1.828E-8	1.438E-7	4.204E-7	11	71
24	MAP00150 Androgen and estrogen metabolism	MAP00150 Androgen and estrogen metabolism	GenMAPP	3.063E-10	1.873E-8	1.474E-7	4.496E-7	7	17
25	83112	Thyroid cancer	BioSystems: KEGG	6.376E-10	3.744E-8	2.946E-7	9.361E-7	8	29
26	198872	Serotonin Receptor 4/6/7 and NR3C Signaling	BioSystems: WikiPathways	7.791E-10	4.399E-8	3.462E-7	1.144E-6	7	19
27	672456	Leptin signaling pathway	BioSystems: WikiPathways	9.090E-10	4.803E-8	3.780E-7	1.334E-6	10	60
28	413395	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	BioSystems: KEGG	9.161E-10	4.803E-8	3.780E-7	1.345E-6	5	6
29	672458	Signaling Pathways in Glioblastoma	BioSystems: WikiPathways	1.078E-9	5.386E-8	4.238E-7	1.582E-6	11	80
30	106384	Signaling by PDGF	BioSystems: REACTOME	1.101E-9	5.386E-8	4.238E-7	1.616E-6	15	179
31	198863	Estrogen signaling pathway	BioSystems: WikiPathways	1.188E-9	5.624E-8	4.426E-7	1.744E-6	7	20
32	137940	Signaling events mediated by VEGFR1 and VEGFR2	BioSystems: Pathway Interaction Database	1.499E-9	6.761E-8	5.321E-7	2.200E-6	10	63
33	198801	Ovarian Infertility Genes	BioSystems: WikiPathways	1.520E-9	6.761E-8	5.321E-7	2.231E-6	8	32
34	83110	Glioma	BioSystems: KEGG	2.060E-9	8.895E-8	7.000E-7	3.024E-6	10	65
35	698754	AGE/RAGE pathway	BioSystems: WikiPathways	2.406E-9	1.009E-7	7.940E-7	3.532E-6	10	66
36	907943	superpathway of steroid hormone biosynthesis	BioSystems: BIOCYC	2.637E-9	1.076E-7	8.463E-7	3.872E-6	6	13
37	106153	Mineralocorticoid biosynthesis	BioSystems: REACTOME	3.178E-9	1.261E-7	9.922E-7	4.665E-6	5	7
38	106459	NGF signalling via TRKA from the plasma membrane	BioSystems: REACTOME	5.470E-9	2.072E-7	1.631E-6	8.030E-6	15	201
39	712094	Cardiac Progenitor Differentiation	BioSystems: WikiPathways	5.505E-9	2.072E-7	1.631E-6	8.082E-6	9	53
40	M13324	Hypoxia-Inducible Factor in the Cardiovascular System	MSigDB C2: BioCarta	7.554E-9	2.772E-7	2.182E-6	1.109E-5	6	15
41	SMP00130	Steroidogenesis	SMPDB	8.400E-9	3.007E-7	2.367E-6	1.233E-5	5	8
42	M85	Regulation of BAD phosphorylation	MSigDB C2: BioCarta	9.538E-9	3.334E-7	2.623E-6	1.400E-5	7	26
43	799177	Estrogen signaling pathway	BioSystems: KEGG	1.209E-8	4.129E-7	3.249E-6	1.775E-5	11	100
44	M9070	Transcription factor CREB and its extracellular signals	MSigDB C2: BioCarta	1.276E-8	4.257E-7	3.350E-6	1.873E-5	7	27
45	219801	Integrated Breast Cancer Pathway	BioSystems: WikiPathways	1.395E-8	4.549E-7	3.580E-6	2.047E-5	13	154
46	413383	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	BioSystems: KEGG	1.452E-8	4.635E-7	3.648E-6	2.132E-5	4	4
47	672455	FSH signaling pathway	BioSystems: WikiPathways	1.686E-8	5.263E-7	4.142E-6	2.475E-5	7	28
48	83059	mTOR signaling pathway	BioSystems: KEGG	1.721E-8	5.263E-7	4.142E-6	2.526E-5	9	60
49	106343	Signaling by FGFR	BioSystems: REACTOME	1.901E-8	5.695E-7	4.482E-6	2.791E-5	13	158
50	198832	Adipogenesis	BioSystems: WikiPathways	2.457E-8	7.136E-7	5.615E-6	3.607E-5	12	133
