1: GO: Molecular Function [Display Chart] 1548 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
15	546258	Cocaine addiction	BioSystems: KEGG	2.815E-21	4.110E-19	3.399E-18	6.165E-18	25	50
16	119548	GPCR downstream signaling	BioSystems: REACTOME	6.850E-20	9.376E-18	7.753E-17	1.500E-16	106	959
17	469199	Dopaminergic synapse	BioSystems: KEGG	1.706E-19	2.198E-17	1.818E-16	3.737E-16	36	131
18	739007	Spinal Cord Injury	BioSystems: WikiPathways	5.443E-19	6.622E-17	5.476E-16	1.192E-15	33	112
19	83099	Amyotrophic lateral sclerosis (ALS)	BioSystems: KEGG	2.215E-18	2.553E-16	2.111E-15	4.850E-15	23	51
20	106534	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	BioSystems: REACTOME	5.139E-18	5.627E-16	4.653E-15	1.125E-14	36	144
21	106358	Peptide ligand-binding receptors	BioSystems: REACTOME	3.954E-17	4.123E-15	3.410E-14	8.659E-14	40	189
22	198776	Hypothetical Network for Drug Addiction	BioSystems: WikiPathways	7.101E-17	7.069E-15	5.845E-14	1.555E-13	18	32
23	198861	Monoamine GPCRs	BioSystems: WikiPathways	1.500E-16	1.398E-14	1.156E-13	3.284E-13	18	33
24	672448	Alzheimers Disease	BioSystems: WikiPathways	1.532E-16	1.398E-14	1.156E-13	3.356E-13	26	79
25	198886	GPCRs, Class A Rhodopsin-like	BioSystems: WikiPathways	2.517E-16	2.205E-14	1.823E-13	5.513E-13	46	260
26	712093	BDNF signaling pathway	BioSystems: WikiPathways	2.950E-16	2.485E-14	2.054E-13	6.460E-13	34	144
27	698773	Circadian entrainment	BioSystems: KEGG	4.901E-16	3.975E-14	3.287E-13	1.073E-12	28	97
28	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	6.302E-16	4.929E-14	4.076E-13	1.380E-12	39	194
29	P00039	Metabotropic glutamate receptor group III pathway	PantherDB	9.694E-16	7.321E-14	6.054E-13	2.123E-12	23	64
30	P00037	Ionotropic glutamate receptor pathway	PantherDB	1.555E-14	1.135E-12	9.384E-12	3.404E-11	19	46
31	537443	Retrograde endocannabinoid signaling	BioSystems: KEGG	2.315E-14	1.635E-12	1.352E-11	5.069E-11	27	103
32	106363	Amine ligand-binding receptors	BioSystems: REACTOME	3.540E-14	2.423E-12	2.003E-11	7.753E-11	18	42
33	920957	Corticotropin-releasing hormone	BioSystems: WikiPathways	5.027E-14	3.336E-12	2.759E-11	1.101E-10	25	90
34	198759	Myometrial Relaxation and Contraction Pathways	BioSystems: WikiPathways	1.291E-13	8.317E-12	6.877E-11	2.828E-10	32	155
35	777534	Insulin secretion	BioSystems: KEGG	1.925E-13	1.205E-11	9.962E-11	4.217E-10	24	87
36	217716	Cholinergic synapse	BioSystems: KEGG	2.695E-13	1.639E-11	1.356E-10	5.902E-10	27	113
37	83085	Long-term potentiation	BioSystems: KEGG	3.961E-13	2.345E-11	1.939E-10	8.675E-10	21	67
38	138014	Glucocorticoid receptor regulatory network	BioSystems: Pathway Interaction Database	4.191E-13	2.415E-11	1.997E-10	9.178E-10	23	82
39	106518	Neurotransmitter Release Cycle	BioSystems: REACTOME	8.110E-13	4.554E-11	3.766E-10	1.776E-9	16	37
40	198851	Monoamine Transport	BioSystems: WikiPathways	9.868E-13	5.403E-11	4.468E-10	2.161E-9	15	32
41	P00027	Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway	PantherDB	1.236E-12	6.601E-11	5.459E-10	2.707E-9	26	111
42	P00041	Metabotropic glutamate receptor group I pathway	PantherDB	3.057E-12	1.594E-10	1.318E-9	6.694E-9	13	24
43	552665	Morphine addiction	BioSystems: KEGG	7.524E-12	3.832E-10	3.169E-9	1.648E-8	23	93
44	868086	Rap1 signaling pathway	BioSystems: KEGG	1.002E-11	4.985E-10	4.122E-9	2.193E-8	35	213
45	377263	GABAergic synapse	BioSystems: KEGG	2.778E-11	1.352E-9	1.118E-8	6.084E-8	22	90
46	705377	Parkinsons Disease Pathway	BioSystems: WikiPathways	3.299E-11	1.571E-9	1.299E-8	7.225E-8	15	39
47	812256	TNF signaling pathway	BioSystems: KEGG	4.628E-11	2.156E-9	1.783E-8	1.013E-7	24	110
48	920975	Amyotrophic lateral sclerosis (ALS)	BioSystems: WikiPathways	5.050E-11	2.304E-9	1.905E-8	1.106E-7	14	34
49	106493	Opioid Signalling	BioSystems: REACTOME	6.351E-11	2.839E-9	2.347E-8	1.391E-7	21	85
50	83060	Apoptosis	BioSystems: KEGG	8.066E-11	3.533E-9	2.921E-8	1.766E-7	21	86
