1: GO: Molecular Function [Display Chart] 1244 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
13	198861	Monoamine GPCRs	BioSystems: WikiPathways	1.743E-9	2.557E-7	2.079E-6	3.324E-6	11	33
14	M477	Gamma-aminobutyric Acid Receptor Life Cycle	MSigDB C2: BioCarta	2.405E-9	3.276E-7	2.664E-6	4.587E-6	7	10
15	477129	Developmental Biology	BioSystems: REACTOME	3.966E-9	5.042E-7	4.100E-6	7.564E-6	37	419
16	377263	GABAergic synapse	BioSystems: KEGG	9.561E-9	1.140E-6	9.265E-6	1.823E-5	16	90
17	547607	Amphetamine addiction	BioSystems: KEGG	1.140E-8	1.279E-6	1.040E-5	2.174E-5	14	68
18	187179	GABA A receptor activation	BioSystems: REACTOME	1.506E-8	1.596E-6	1.298E-5	2.873E-5	7	12
19	198851	Monoamine Transport	BioSystems: WikiPathways	1.987E-8	1.994E-6	1.622E-5	3.790E-5	10	32
20	187195	Ligand-gated ion channel transport	BioSystems: REACTOME	2.522E-8	2.404E-6	1.955E-5	4.809E-5	9	25
21	106363	Amine ligand-binding receptors	BioSystems: REACTOME	3.021E-8	2.744E-6	2.231E-5	5.762E-5	11	42
22	P05912	Dopamine receptor mediated signaling pathway	PantherDB	3.323E-8	2.881E-6	2.342E-5	6.338E-5	12	52
23	739007	Spinal Cord Injury	BioSystems: WikiPathways	3.866E-8	3.206E-6	2.606E-5	7.373E-5	17	112
24	83032	Drug metabolism - cytochrome P450	BioSystems: KEGG	9.748E-8	7.746E-6	6.298E-5	1.859E-4	13	68
25	P06587	Nicotine pharmacodynamics pathway	PantherDB	1.111E-7	7.991E-6	6.498E-5	2.118E-4	9	29
26	198915	Fatty Acid Omega Oxidation	BioSystems: WikiPathways	1.131E-7	7.991E-6	6.498E-5	2.158E-4	7	15
27	198793	Biogenic Amine Synthesis	BioSystems: WikiPathways	1.131E-7	7.991E-6	6.498E-5	2.158E-4	7	15
28	105715	Ethanol oxidation	BioSystems: REACTOME	1.383E-7	9.421E-6	7.660E-5	2.638E-4	6	10
29	835392	tryptophan utilization I	BioSystems: BIOCYC	2.710E-7	1.782E-5	1.449E-4	5.168E-4	10	41
30	198776	Hypothetical Network for Drug Addiction	BioSystems: WikiPathways	2.871E-7	1.824E-5	1.483E-4	5.475E-4	9	32
31	545354	noradrenaline and adrenaline degradation	BioSystems: BIOCYC	2.966E-7	1.824E-5	1.483E-4	5.656E-4	6	11
32	782000	Proteoglycans in cancer	BioSystems: KEGG	3.106E-7	1.851E-5	1.505E-4	5.924E-4	23	225
33	213818	Glutamatergic synapse	BioSystems: KEGG	3.793E-7	2.192E-5	1.782E-4	7.234E-4	16	116
34	469199	Dopaminergic synapse	BioSystems: KEGG	3.998E-7	2.243E-5	1.823E-4	7.625E-4	17	131
35	83105	Pathways in cancer	BioSystems: KEGG	6.478E-7	3.530E-5	2.870E-4	1.235E-3	28	327
36	673221	Chemical carcinogenesis	BioSystems: KEGG	7.062E-7	3.709E-5	3.016E-4	1.347E-3	13	80
37	187178	GABA receptor activation	BioSystems: REACTOME	7.196E-7	3.709E-5	3.016E-4	1.372E-3	11	56
38	P00037	Ionotropic glutamate receptor pathway	PantherDB	8.615E-7	4.323E-5	3.515E-4	1.643E-3	10	46
39	P00001	Adrenaline and noradrenaline biosynthesis	PantherDB	1.174E-6	5.741E-5	4.668E-4	2.239E-3	8	28
40	105688	Axon guidance	BioSystems: REACTOME	1.278E-6	6.094E-5	4.955E-4	2.438E-3	24	262
41	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	1.632E-6	7.592E-5	6.173E-4	3.113E-3	20	194
42	198858	Nicotine Activity on Dopaminergic Neurons	BioSystems: WikiPathways	1.748E-6	7.915E-5	6.435E-4	3.333E-3	7	21
43	M12851	Cell to Cell Adhesion Signaling	MSigDB C2: BioCarta	1.785E-6	7.915E-5	6.435E-4	3.403E-3	6	14
44	868086	Rap1 signaling pathway	BioSystems: KEGG	1.852E-6	8.028E-5	6.528E-4	3.532E-3	21	213
45	692234	PI3K-Akt signaling pathway	BioSystems: KEGG	1.997E-6	8.464E-5	6.882E-4	3.809E-3	28	346
46	83069	Cell adhesion molecules (CAMs)	BioSystems: KEGG	2.067E-6	8.570E-5	6.968E-4	3.942E-3	17	147
47	537443	Retrograde endocannabinoid signaling	BioSystems: KEGG	2.446E-6	9.921E-5	8.066E-4	4.665E-3	14	103
48	M3873	Apoptotic Signaling in Response to DNA Damage	MSigDB C2: BioCarta	2.497E-6	9.921E-5	8.066E-4	4.762E-3	7	22
49	P00039	Metabotropic glutamate receptor group III pathway	PantherDB	2.895E-6	1.127E-4	9.162E-4	5.521E-3	11	64
50	198827	DNA damage response (only ATM dependent)	BioSystems: WikiPathways	3.185E-6	1.215E-4	9.877E-4	6.074E-3	13	91
