1: GO: Molecular Function [Display Chart] 2346 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
17	105688	Axon guidance	BioSystems: REACTOME	4.360E-14	7.051E-12	5.990E-11	1.199E-10	70	262
18	525336	Serotonergic synapse	BioSystems: KEGG	2.506E-13	3.827E-11	3.252E-10	6.889E-10	41	114
19	P00039	Metabotropic glutamate receptor group III pathway	PantherDB	8.961E-13	1.297E-10	1.102E-9	2.464E-9	29	64
20	83050	Calcium signaling pathway	BioSystems: KEGG	1.174E-12	1.614E-10	1.371E-9	3.227E-9	53	181
21	83097	Alzheimer's disease	BioSystems: KEGG	2.624E-12	3.435E-10	2.919E-9	7.214E-9	50	168
22	83099	Amyotrophic lateral sclerosis (ALS)	BioSystems: KEGG	3.770E-12	4.605E-10	3.913E-9	1.036E-8	25	51
23	537443	Retrograde endocannabinoid signaling	BioSystems: KEGG	3.853E-12	4.605E-10	3.913E-9	1.059E-8	37	103
24	552665	Morphine addiction	BioSystems: KEGG	1.638E-11	1.876E-9	1.594E-8	4.503E-8	34	93
25	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	2.263E-11	2.488E-9	2.114E-8	6.221E-8	53	194
26	198861	Monoamine GPCRs	BioSystems: WikiPathways	3.755E-11	3.970E-9	3.373E-8	1.032E-7	19	33
27	198776	Hypothetical Network for Drug Addiction	BioSystems: WikiPathways	2.111E-10	2.124E-8	1.805E-7	5.802E-7	18	32
28	P00027	Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway	PantherDB	2.164E-10	2.124E-8	1.805E-7	5.948E-7	36	111
29	161034	Unblocking of NMDA receptor, glutamate binding and activation	BioSystems: REACTOME	2.570E-10	2.437E-8	2.070E-7	7.066E-7	13	17
30	198825	Selenium Pathway	BioSystems: WikiPathways	3.805E-10	3.487E-8	2.963E-7	1.046E-6	31	88
31	106518	Neurotransmitter Release Cycle	BioSystems: REACTOME	5.383E-10	4.773E-8	4.055E-7	1.480E-6	19	37
32	377263	GABAergic synapse	BioSystems: KEGG	7.242E-10	6.221E-8	5.286E-7	1.991E-6	31	90
33	106363	Amine ligand-binding receptors	BioSystems: REACTOME	1.063E-9	8.853E-8	7.521E-7	2.921E-6	20	42
34	138014	Glucocorticoid receptor regulatory network	BioSystems: Pathway Interaction Database	1.262E-9	1.020E-7	8.667E-7	3.468E-6	29	82
35	83048	MAPK signaling pathway	BioSystems: KEGG	1.545E-9	1.214E-7	1.031E-6	4.248E-6	60	259
36	198851	Monoamine Transport	BioSystems: WikiPathways	2.233E-9	1.705E-7	1.448E-6	6.137E-6	17	32
37	83065	Axon guidance	BioSystems: KEGG	3.567E-9	2.590E-7	2.201E-6	9.805E-6	37	127
38	198759	Myometrial Relaxation and Contraction Pathways	BioSystems: WikiPathways	3.581E-9	2.590E-7	2.201E-6	9.843E-6	42	155
39	83085	Long-term potentiation	BioSystems: KEGG	4.890E-9	3.447E-7	2.929E-6	1.344E-5	25	67
40	862188	Non-alcoholic fatty liver disease (NAFLD)	BioSystems: KEGG	5.148E-9	3.538E-7	3.006E-6	1.415E-5	41	151
41	698773	Circadian entrainment	BioSystems: KEGG	5.792E-9	3.873E-7	3.291E-6	1.592E-5	31	97
42	P00049	Parkinson disease	PantherDB	6.070E-9	3.873E-7	3.291E-6	1.669E-5	29	87
43	106536	Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	BioSystems: REACTOME	6.200E-9	3.873E-7	3.291E-6	1.704E-5	16	30
44	106537	Trafficking of AMPA receptors	BioSystems: REACTOME	6.200E-9	3.873E-7	3.291E-6	1.704E-5	16	30
45	187179	GABA A receptor activation	BioSystems: REACTOME	7.928E-9	4.843E-7	4.115E-6	2.179E-5	10	12
46	198779	MAPK signaling pathway	BioSystems: WikiPathways	1.028E-8	6.143E-7	5.220E-6	2.826E-5	43	166
47	672457	Synaptic Vesicle Pathway	BioSystems: WikiPathways	1.065E-8	6.230E-7	5.293E-6	2.928E-5	21	51
48	83095	Type I diabetes mellitus	BioSystems: KEGG	1.210E-8	6.932E-7	5.890E-6	3.328E-5	20	47
49	M477	Gamma-aminobutyric Acid Receptor Life Cycle	MSigDB C2: BioCarta	1.284E-8	7.203E-7	6.120E-6	3.530E-5	9	10
50	799177	Estrogen signaling pathway	BioSystems: KEGG	1.311E-8	7.207E-7	6.124E-6	3.604E-5	31	100
