1: GO: Molecular Function [Display Chart] 934 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
3	198797	Apoptosis	BioSystems: WikiPathways	5.080E-22	2.525E-19	1.991E-18	7.574E-19	26	83
4	198862	TCR Signaling Pathway	BioSystems: WikiPathways	7.159E-21	2.135E-18	1.683E-17	1.067E-17	26	91
5	198827	DNA damage response (only ATM dependent)	BioSystems: WikiPathways	7.159E-21	2.135E-18	1.683E-17	1.067E-17	26	91
6	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	1.473E-20	3.661E-18	2.887E-17	2.197E-17	35	194
7	83080	T cell receptor signaling pathway	BioSystems: KEGG	2.009E-20	4.279E-18	3.374E-17	2.995E-17	27	104
8	137988	IL2 signaling events mediated by STAT5	BioSystems: Pathway Interaction Database	3.398E-20	6.193E-18	4.883E-17	5.066E-17	17	30
9	137922	IL12-mediated signaling events	BioSystems: Pathway Interaction Database	3.738E-20	6.193E-18	4.883E-17	5.574E-17	22	62
10	P00036	Interleukin signaling pathway	PantherDB	1.614E-19	2.407E-17	1.898E-16	2.407E-16	25	92
11	198881	IL-3 Signaling Pathway	BioSystems: WikiPathways	2.974E-19	4.031E-17	3.178E-16	4.434E-16	26	104
12	373901	HTLV-I infection	BioSystems: KEGG	9.146E-19	1.136E-16	8.960E-16	1.364E-15	38	263
13	137933	IL4-mediated signaling events	BioSystems: Pathway Interaction Database	1.237E-18	1.419E-16	1.119E-15	1.844E-15	21	63
14	160140	Signaling by Interleukins	BioSystems: REACTOME	5.716E-18	6.087E-16	4.800E-15	8.522E-15	26	116
15	694606	Hepatitis B	BioSystems: KEGG	2.328E-17	2.314E-15	1.824E-14	3.470E-14	28	146
16	83116	Chronic myeloid leukemia	BioSystems: KEGG	3.881E-17	3.616E-15	2.851E-14	5.786E-14	21	73
17	366160	Adaptive Immune System	BioSystems: REACTOME	1.260E-16	1.105E-14	8.710E-14	1.878E-13	56	648
18	198770	IL-5 Signaling Pathway	BioSystems: WikiPathways	1.895E-16	1.487E-14	1.173E-13	2.826E-13	20	69
19	842771	Inflammatory bowel disease (IBD)	BioSystems: KEGG	1.895E-16	1.487E-14	1.173E-13	2.826E-13	20	69
20	M8615	IL-2 Receptor Beta Chain in T cell Activation	MSigDB C2: BioCarta	2.176E-16	1.623E-14	1.279E-13	3.245E-13	16	38
21	198909	B Cell Receptor Signaling Pathway	BioSystems: WikiPathways	2.418E-16	1.708E-14	1.347E-13	3.605E-13	28	159
22	213306	Measles	BioSystems: KEGG	2.521E-16	1.708E-14	1.347E-13	3.758E-13	26	134
23	692234	PI3K-Akt signaling pathway	BioSystems: KEGG	3.152E-16	2.043E-14	1.611E-13	4.699E-13	40	346
24	852705	MicroRNAs in cancer	BioSystems: KEGG	3.576E-16	2.221E-14	1.751E-13	5.331E-13	37	296
25	99051	Chemokine signaling pathway	BioSystems: KEGG	3.840E-16	2.290E-14	1.806E-13	5.725E-13	30	189
26	477120	Signaling by SCF-KIT	BioSystems: REACTOME	5.369E-16	3.079E-14	2.427E-13	8.005E-13	26	138
27	137987	Regulation of Telomerase	BioSystems: Pathway Interaction Database	1.266E-15	6.991E-14	5.512E-13	1.888E-12	19	66
28	198885	IL-2 Signaling pathway	BioSystems: WikiPathways	1.489E-15	7.929E-14	6.252E-13	2.220E-12	16	42
29	137976	IL2-mediated signaling events	BioSystems: Pathway Interaction Database	3.793E-15	1.950E-13	1.538E-12	5.655E-12	17	52
30	658418	Viral carcinogenesis	BioSystems: KEGG	4.312E-15	2.143E-13	1.690E-12	6.428E-12	30	206
31	P00006	Apoptosis signaling pathway	PantherDB	5.308E-15	2.553E-13	2.013E-12	7.914E-12	22	102
32	83106	Colorectal cancer	BioSystems: KEGG	6.156E-15	2.868E-13	2.262E-12	9.179E-12	18	62
33	138014	Glucocorticoid receptor regulatory network	BioSystems: Pathway Interaction Database	7.596E-15	3.432E-13	2.706E-12	1.133E-11	20	82
34	83077	Jak-STAT signaling pathway	BioSystems: KEGG	1.185E-14	5.195E-13	4.096E-12	1.766E-11	26	156
35	138055	TCR signaling in naive CD8+ T cells	BioSystems: Pathway Interaction Database	2.557E-14	1.059E-12	8.351E-12	3.813E-11	16	49
36	187094	Interleukin-3, 5 and GM-CSF signaling	BioSystems: REACTOME	2.557E-14	1.059E-12	8.351E-12	3.813E-11	16	49
37	833825	Fc epsilon receptor (FCERI) signaling	BioSystems: REACTOME	4.710E-14	1.893E-12	1.493E-11	7.023E-11	28	194
38	198822	Apoptosis Modulation and Signaling	BioSystems: WikiPathways	4.826E-14	1.893E-12	1.493E-11	7.195E-11	19	79
39	672458	Signaling Pathways in Glioblastoma	BioSystems: WikiPathways	6.188E-14	2.366E-12	1.865E-11	9.226E-11	19	80
40	219801	Integrated Breast Cancer Pathway	BioSystems: WikiPathways	7.357E-14	2.742E-12	2.162E-11	1.097E-10	25	154
41	137998	TCR signaling in naive CD4+ T cells	BioSystems: Pathway Interaction Database	7.575E-14	2.755E-12	2.172E-11	1.129E-10	17	61
42	137938	IL2 signaling events mediated by PI3K	BioSystems: Pathway Interaction Database	1.032E-13	3.663E-12	2.888E-11	1.538E-10	14	37
43	198896	TP53 network	BioSystems: WikiPathways	1.292E-13	4.479E-12	3.532E-11	1.926E-10	11	19
44	672451	TSLP Signaling Pathway	BioSystems: WikiPathways	1.597E-13	5.413E-12	4.268E-11	2.382E-10	14	38
45	198760	IL-4 signaling Pathway	BioSystems: WikiPathways	1.819E-13	6.028E-12	4.753E-11	2.712E-10	17	64
46	366171	Cytokine Signaling in Immune system	BioSystems: REACTOME	2.711E-13	8.787E-12	6.928E-11	4.042E-10	33	291
47	523016	Transcriptional misregulation in cancer	BioSystems: KEGG	3.412E-13	1.082E-11	8.534E-11	5.087E-10	26	179
48	137993	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	BioSystems: Pathway Interaction Database	3.515E-13	1.092E-11	8.610E-11	5.241E-10	15	48
49	M17406	Cytokine Network	MSigDB C2: BioCarta	5.765E-13	1.754E-11	1.383E-10	8.596E-10	11	21
50	138018	Downstream signaling in naive CD8+ T cells	BioSystems: Pathway Interaction Database	6.919E-13	2.063E-11	1.627E-10	1.032E-9	15	50
