1: GO: Molecular Function [Display Chart] 1049 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
3	83051	Cytokine-cytokine receptor interaction	BioSystems: KEGG	1.658E-29	9.563E-27	7.682E-26	2.869E-26	51	265
4	373901	HTLV-I infection	BioSystems: KEGG	1.149E-28	4.969E-26	3.992E-25	1.988E-25	50	263
5	198797	Apoptosis	BioSystems: WikiPathways	4.860E-25	1.682E-22	1.351E-21	8.408E-22	29	83
6	585562	Epstein-Barr virus infection	BioSystems: KEGG	1.237E-24	3.567E-22	2.865E-21	2.140E-21	41	203
7	694606	Hepatitis B	BioSystems: KEGG	8.815E-24	2.179E-21	1.750E-20	1.525E-20	35	146
8	P00006	Apoptosis signaling pathway	PantherDB	3.870E-22	8.369E-20	6.723E-19	6.695E-19	29	102
9	634527	NF-kappa B signaling pathway	BioSystems: KEGG	3.157E-21	6.069E-19	4.875E-18	5.462E-18	27	91
10	812256	TNF signaling pathway	BioSystems: KEGG	4.065E-21	7.033E-19	5.650E-18	7.033E-18	29	110
11	198881	IL-3 Signaling Pathway	BioSystems: WikiPathways	1.072E-20	1.687E-18	1.355E-17	1.855E-17	28	104
12	137933	IL4-mediated signaling events	BioSystems: Pathway Interaction Database	1.392E-20	2.007E-18	1.613E-17	2.409E-17	23	63
13	P00036	Interleukin signaling pathway	PantherDB	7.000E-20	9.316E-18	7.484E-17	1.211E-16	26	92
14	83077	Jak-STAT signaling pathway	BioSystems: KEGG	1.307E-19	1.615E-17	1.298E-16	2.261E-16	32	156
15	193147	Osteoclast differentiation	BioSystems: KEGG	9.855E-19	1.137E-16	9.130E-16	1.705E-15	29	132
16	213306	Measles	BioSystems: KEGG	1.533E-18	1.657E-16	1.331E-15	2.651E-15	29	134
17	198909	B Cell Receptor Signaling Pathway	BioSystems: WikiPathways	2.385E-18	2.427E-16	1.950E-15	4.127E-15	31	159
18	842771	Inflammatory bowel disease (IBD)	BioSystems: KEGG	2.918E-18	2.805E-16	2.253E-15	5.049E-15	22	69
19	83123	Allograft rejection	BioSystems: KEGG	4.329E-18	3.941E-16	3.166E-15	7.488E-15	18	41
20	137993	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	BioSystems: Pathway Interaction Database	5.447E-18	4.712E-16	3.785E-15	9.423E-15	19	48
21	83111	Prostate cancer	BioSystems: KEGG	6.531E-18	5.259E-16	4.225E-15	1.130E-14	24	89
22	672458	Signaling Pathways in Glioblastoma	BioSystems: WikiPathways	6.688E-18	5.259E-16	4.225E-15	1.157E-14	23	80
23	198827	DNA damage response (only ATM dependent)	BioSystems: WikiPathways	1.152E-17	8.666E-16	6.962E-15	1.993E-14	24	91
24	169642	Toxoplasmosis	BioSystems: KEGG	1.337E-17	9.638E-16	7.742E-15	2.313E-14	27	122
25	920963	Allograft Rejection	BioSystems: WikiPathways	2.528E-17	1.750E-15	1.405E-14	4.374E-14	17	38
26	83080	T cell receptor signaling pathway	BioSystems: KEGG	2.678E-17	1.782E-15	1.431E-14	4.633E-14	25	104
27	137922	IL12-mediated signaling events	BioSystems: Pathway Interaction Database	8.043E-17	5.153E-15	4.140E-14	1.391E-13	20	62
28	658418	Viral carcinogenesis	BioSystems: KEGG	9.148E-17	5.652E-15	4.541E-14	1.583E-13	33	206
29	213780	Tuberculosis	BioSystems: KEGG	1.376E-16	8.210E-15	6.595E-14	2.381E-13	31	182
30	672450	Integrated Cancer pathway	BioSystems: WikiPathways	1.458E-16	8.408E-15	6.755E-14	2.522E-13	16	35
31	366171	Cytokine Signaling in Immune system	BioSystems: REACTOME	4.284E-16	2.391E-14	1.920E-13	7.411E-13	38	291
32	83060	Apoptosis	BioSystems: KEGG	5.561E-16	3.007E-14	2.415E-13	9.621E-13	22	86
33	198770	IL-5 Signaling Pathway	BioSystems: WikiPathways	8.513E-16	4.463E-14	3.585E-13	1.473E-12	20	69
34	187106	Interferon gamma signaling	BioSystems: REACTOME	1.580E-15	8.039E-14	6.458E-13	2.733E-12	20	71
35	198862	TCR Signaling Pathway	BioSystems: WikiPathways	2.037E-15	1.007E-13	8.088E-13	3.524E-12	22	91
36	198794	Cytokines and Inflammatory Response	BioSystems: WikiPathways	2.443E-15	1.174E-13	9.432E-13	4.227E-12	14	28
37	M6910	Cytokines and Inflammatory Response	MSigDB C2: BioCarta	4.610E-15	2.155E-13	1.732E-12	7.975E-12	14	29
38	219801	Integrated Breast Cancer Pathway	BioSystems: WikiPathways	6.601E-15	3.005E-13	2.414E-12	1.142E-11	27	154
39	198822	Apoptosis Modulation and Signaling	BioSystems: WikiPathways	1.529E-14	6.780E-13	5.447E-12	2.644E-11	20	79
40	83124	Graft-versus-host disease	BioSystems: KEGG	1.818E-14	7.821E-13	6.283E-12	3.145E-11	16	45
41	83079	Natural killer cell mediated cytotoxicity	BioSystems: KEGG	1.854E-14	7.821E-13	6.283E-12	3.207E-11	25	135
42	M8615	IL-2 Receptor Beta Chain in T cell Activation	MSigDB C2: BioCarta	1.955E-14	8.053E-13	6.469E-12	3.382E-11	15	38
43	377873	Herpes simplex infection	BioSystems: KEGG	2.061E-14	8.161E-13	6.556E-12	3.566E-11	29	188
44	739007	Spinal Cord Injury	BioSystems: WikiPathways	2.076E-14	8.161E-13	6.556E-12	3.591E-11	23	112
45	692234	PI3K-Akt signaling pathway	BioSystems: KEGG	2.469E-14	9.493E-13	7.626E-12	4.272E-11	39	346
46	M17406	Cytokine Network	MSigDB C2: BioCarta	2.995E-14	1.126E-12	9.049E-12	5.181E-11	12	21
47	217173	Influenza A	BioSystems: KEGG	4.134E-14	1.521E-12	1.222E-11	7.151E-11	28	179
48	83119	Non-small cell lung cancer	BioSystems: KEGG	5.541E-14	1.956E-12	1.572E-11	9.586E-11	17	56
49	83121	Autoimmune thyroid disease	BioSystems: KEGG	5.541E-14	1.956E-12	1.572E-11	9.586E-11	17	56
50	695200	HIF-1 signaling pathway	BioSystems: KEGG	6.182E-14	2.139E-12	1.718E-11	1.069E-10	22	106
