1: GO: Molecular Function [Display Chart] 1445 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
5	711360	Integrated Pancreatic Cancer Pathway	BioSystems: WikiPathways	1.264E-35	4.931E-33	4.020E-32	2.465E-32	65	194
6	198881	IL-3 Signaling Pathway	BioSystems: WikiPathways	6.811E-33	2.214E-30	1.805E-29	1.328E-29	47	104
7	198864	IL-6 Signaling Pathway	BioSystems: WikiPathways	1.825E-30	5.083E-28	4.144E-27	3.558E-27	44	99
8	782000	Proteoglycans in cancer	BioSystems: KEGG	2.331E-30	5.681E-28	4.631E-27	4.544E-27	64	225
9	694606	Hepatitis B	BioSystems: KEGG	4.110E-30	8.904E-28	7.260E-27	8.014E-27	52	146
10	193147	Osteoclast differentiation	BioSystems: KEGG	2.457E-28	4.790E-26	3.906E-25	4.790E-25	48	132
11	812256	TNF signaling pathway	BioSystems: KEGG	5.401E-27	9.575E-25	7.806E-24	1.053E-23	43	110
12	83111	Prostate cancer	BioSystems: KEGG	7.885E-27	1.281E-24	1.045E-23	1.538E-23	39	89
13	711361	Oncostatin M Signaling Pathway	BioSystems: WikiPathways	4.650E-26	6.975E-24	5.687E-23	9.068E-23	33	63
14	672462	Prolactin Signaling Pathway	BioSystems: WikiPathways	2.392E-25	3.089E-23	2.518E-22	4.663E-22	35	75
15	672458	Signaling Pathways in Glioblastoma	BioSystems: WikiPathways	2.392E-25	3.089E-23	2.518E-22	4.665E-22	36	80
16	373901	HTLV-I infection	BioSystems: KEGG	2.534E-25	3.089E-23	2.518E-22	4.942E-22	63	263
17	217173	Influenza A	BioSystems: KEGG	2.836E-25	3.253E-23	2.652E-22	5.530E-22	52	179
18	366171	Cytokine Signaling in Immune system	BioSystems: REACTOME	4.804E-25	5.204E-23	4.243E-22	9.367E-22	66	291
19	213306	Measles	BioSystems: KEGG	6.164E-25	6.326E-23	5.158E-22	1.202E-21	45	134
20	83076	Toll-like receptor signaling pathway	BioSystems: KEGG	1.715E-24	1.672E-22	1.363E-21	3.344E-21	40	106
21	477120	Signaling by SCF-KIT	BioSystems: REACTOME	2.510E-24	2.311E-22	1.884E-21	4.895E-21	45	138
22	198780	Senescence and Autophagy	BioSystems: WikiPathways	2.607E-24	2.311E-22	1.884E-21	5.084E-21	40	107
23	698753	Interleukin-11 Signaling Pathway	BioSystems: WikiPathways	3.543E-24	2.898E-22	2.363E-21	6.909E-21	26	40
24	920955	Regulation of toll-like receptor signaling pathway	BioSystems: WikiPathways	3.716E-24	2.898E-22	2.363E-21	7.246E-21	39	102
25	P00006	Apoptosis signaling pathway	PantherDB	3.716E-24	2.898E-22	2.363E-21	7.246E-21	39	102
26	634527	NF-kappa B signaling pathway	BioSystems: KEGG	4.250E-24	3.187E-22	2.599E-21	8.287E-21	37	91
27	198855	Toll-like receptor signaling pathway	BioSystems: WikiPathways	5.693E-24	4.112E-22	3.352E-21	1.110E-20	39	103
28	P00036	Interleukin signaling pathway	PantherDB	6.767E-24	4.713E-22	3.842E-21	1.320E-20	37	92
29	83080	T cell receptor signaling pathway	BioSystems: KEGG	8.671E-24	5.831E-22	4.754E-21	1.691E-20	39	104
30	833825	Fc epsilon receptor (FCERI) signaling	BioSystems: REACTOME	1.819E-23	1.182E-21	9.640E-21	3.547E-20	52	194
31	672447	RANKL/RANK Signaling Pathway	BioSystems: WikiPathways	1.880E-23	1.183E-21	9.644E-21	3.667E-20	29	54
32	83116	Chronic myeloid leukemia	BioSystems: KEGG	2.079E-23	1.267E-21	1.033E-20	4.054E-20	33	73
33	198770	IL-5 Signaling Pathway	BioSystems: WikiPathways	3.628E-23	2.144E-21	1.748E-20	7.074E-20	32	69
34	83067	Focal adhesion	BioSystems: KEGG	5.511E-23	3.087E-21	2.517E-20	1.075E-19	53	206
35	672452	TWEAK Signaling Pathway	BioSystems: WikiPathways	5.541E-23	3.087E-21	2.517E-20	1.081E-19	26	43
36	169642	Toxoplasmosis	BioSystems: KEGG	7.963E-23	4.313E-21	3.517E-20	1.553E-19	41	122
37	160140	Signaling by Interleukins	BioSystems: REACTOME	8.960E-23	4.722E-21	3.850E-20	1.747E-19	40	116
38	147809	Chagas disease (American trypanosomiasis)	BioSystems: KEGG	9.883E-23	5.071E-21	4.135E-20	1.927E-19	38	104
39	585562	Epstein-Barr virus infection	BioSystems: KEGG	1.793E-22	8.965E-21	7.310E-20	3.496E-19	52	203
40	198909	B Cell Receptor Signaling Pathway	BioSystems: WikiPathways	2.212E-22	1.079E-20	8.793E-20	4.314E-19	46	159
41	198797	Apoptosis	BioSystems: WikiPathways	2.307E-22	1.097E-20	8.944E-20	4.498E-19	34	83
42	99051	Chemokine signaling pathway	BioSystems: KEGG	2.545E-22	1.182E-20	9.633E-20	4.963E-19	50	189
43	198795	Focal Adhesion	BioSystems: WikiPathways	4.969E-22	2.253E-20	1.837E-19	9.689E-19	49	184
44	P00005	Angiogenesis	PantherDB	1.017E-21	4.506E-20	3.674E-19	1.983E-18	44	150
45	712093	BDNF signaling pathway	BioSystems: WikiPathways	1.377E-21	5.968E-20	4.866E-19	2.686E-18	43	144
46	83108	Pancreatic cancer	BioSystems: KEGG	1.787E-21	7.577E-20	6.178E-19	3.485E-18	30	66
47	M5883	Genes encoding secreted soluble factors	MSigDB C2: MIT	1.832E-21	7.602E-20	6.198E-19	3.573E-18	67	344
48	M14512	Influence of Ras and Rho proteins on G1 to S Transition	MSigDB C2: BioCarta	3.139E-21	1.275E-19	1.040E-18	6.121E-18	20	26
49	137940	Signaling events mediated by VEGFR1 and VEGFR2	BioSystems: Pathway Interaction Database	5.432E-21	2.162E-19	1.763E-18	1.059E-17	29	63
50	83079	Natural killer cell mediated cytotoxicity	BioSystems: KEGG	6.102E-21	2.380E-19	1.940E-18	1.190E-17	41	135
